Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Packet Size,Traffic Type
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,981,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:47,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:48,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:49,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1169,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:50,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:50,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,916,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,140.82.114.21,TCP,51663,443,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,652,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,140.82.114.21,10.132.143.86,TCP,443,51663,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1147,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:51,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,140.82.114.21,10.132.143.86,TCP,443,51663,66,HTTPS
2025-10-02 18:06:52,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:52,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:52,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,710,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1032,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1076,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:53,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:53,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,140.82.114.21,10.132.143.86,TCP,443,51663,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,984,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:54,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:54,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,10.132.143.96,UDP,62579,53,89,DNS
2025-10-02 18:06:55,10.132.143.86,10.132.143.96,UDP,64345,53,89,DNS
2025-10-02 18:06:55,10.132.143.96,10.132.143.86,UDP,53,62579,226,DNS
2025-10-02 18:06:55,10.132.143.96,10.132.143.86,UDP,53,64345,238,DNS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,20.60.225.129,10.132.143.86,TCP,443,51598,66,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,1354,HTTPS
2025-10-02 18:06:55,10.132.143.86,20.60.225.129,TCP,51598,443,997,HTTPS
